LID_Type,Ratio,Total_Runoff,Peak_Runoff,Red_Total,Red_Peak
PERMEABLE_PAVEMENT,35,29495.96213736411,1.2378582571537875,26.318780916082385,46.22598406131948
PERMEABLE_PAVEMENT,36,29192.466474440043,1.2191069704088535,27.076916227172976,47.04056197156529
PERMEABLE_PAVEMENT,37,28888.878406119846,1.200002331029814,27.835282367900703,47.87048993507329
PERMEABLE_PAVEMENT,38,28585.230213610615,1.1805453826375834,28.59379869947569,48.71572261572577
PERMEABLE_PAVEMENT,39,28281.404952483084,1.1607164409604647,29.352757350294144,49.57711512139459
PERMEABLE_PAVEMENT,40,27977.599033295817,1.1405476515966673,30.11166768474538,50.45327100955457
PERMEABLE_PAVEMENT,41,27673.751873189984,1.1200285946085604,30.870681039438573,51.34464293452938
PERMEABLE_PAVEMENT,42,27369.90717899425,1.0991622687577707,31.629688234262787,52.25110062659345
PERMEABLE_PAVEMENT,43,27066.31226098862,1.0779507859265107,32.3880714855757,53.17255234310409
PERMEABLE_PAVEMENT,44,26762.28021665228,1.0563984653407121,33.14754668299263,54.10881045181605
PERMEABLE_PAVEMENT,45,26458.31360329717,1.0344777422423257,33.90685843314041,55.06107239818006
PERMEABLE_PAVEMENT,46,26153.154567134658,1.0120281712924941,34.66914886781808,56.036308116079226
PERMEABLE_PAVEMENT,47,25848.709025524295,0.989340870877034,35.429656985710565,57.02187108106014
PERMEABLE_PAVEMENT,48,25544.256147246906,0.9663034700295371,36.19018343067333,58.02264281982728
PERMEABLE_PAVEMENT,49,25239.76711718127,0.9429114051286384,36.95080018317777,59.03882158145047
PERMEABLE_PAVEMENT,50,24935.241583489875,0.9191640047571462,37.711508122117635,60.07043653308075
PERMEABLE_PAVEMENT,51,24630.675287585273,0.89506070125579,38.47231788548851,61.117512334503274
PERMEABLE_PAVEMENT,52,24326.066325972577,0.8706006497529069,39.23323422824034,62.18008568793494
PERMEABLE_PAVEMENT,53,24021.426302014675,0.845785002997163,39.99422816505239,63.25810651662038
PERMEABLE_PAVEMENT,54,23716.80735864552,0.820619503495037,40.7551694423353,64.35132535933644
PERMEABLE_PAVEMENT,55,23412.20889699497,0.7951049320716628,41.51605955607289,65.45970829612261
PERMEABLE_PAVEMENT,56,23107.52262844207,0.769226544405317,42.27716901236248,66.58389583762442
PERMEABLE_PAVEMENT,57,22802.907385513296,0.7430075541758715,43.03810104590697,67.72287955433534
PERMEABLE_PAVEMENT,58,22499.25902638432,0.7337510325867708,43.79661779369982,68.12499371933961
PERMEABLE_PAVEMENT,59,22194.82023247709,0.7348099028292395,44.55710905575996,68.07899515289111
PERMEABLE_PAVEMENT,60,21890.382536998095,0.7357139049572097,45.31759757393499,68.0397242391519
PERMEABLE_PAVEMENT,61,21586.004920778472,0.7364661917256454,46.077936013497514,68.00704401874495
PERMEABLE_PAVEMENT,62,21281.885626787287,0.7370698206824849,46.83762916145642,67.98082166819832
PERMEABLE_PAVEMENT,63,20976.522001860154,0.743448566588073,47.600430660988245,67.7037214573999
PERMEABLE_PAVEMENT,64,20671.701971728096,0.7551400858711278,48.361874255088736,67.1958281338784
PERMEABLE_PAVEMENT,65,20366.795644568214,0.764494555131027,49.12353342005902,66.78945900706388
PERMEABLE_PAVEMENT,66,20061.932089054226,0.7713531103064059,49.88508574101462,66.49151531828876
PERMEABLE_PAVEMENT,67,19757.364197583123,0.7755587785748224,50.64589949012714,66.30881615124629
PERMEABLE_PAVEMENT,68,19452.591989717777,0.7769455439120058,51.40722362370982,66.24857343693394
PERMEABLE_PAVEMENT,69,19147.379420581245,0.7752735663130528,52.169647784311344,66.32120610673729
PERMEABLE_PAVEMENT,70,18843.093699369652,0.7703176385126422,52.929756669191505,66.53649742865568
PERMEABLE_PAVEMENT,71,18538.65789343719,0.7616833377518861,53.690240467259706,66.91158159038824
PERMEABLE_PAVEMENT,72,18234.10596554225,0.7487944128104026,54.45101433919355,67.47149162146839
PERMEABLE_PAVEMENT,73,17929.780222224497,0.7302459932968972,55.21122319970965,68.27725674101444
PERMEABLE_PAVEMENT,74,17625.496846043683,0.7076858629408936,55.97132622667862,69.25729528931465
PERMEABLE_PAVEMENT,75,17320.677074141513,0.6842789139168728,56.732769175718175,70.27412063472026
PERMEABLE_PAVEMENT,76,17015.301447800393,0.6600160117862163,57.49560065490651,71.32812958796868
PERMEABLE_PAVEMENT,77,16710.829357317372,0.6352185427515762,58.25617509215804,72.40536075510869
PERMEABLE_PAVEMENT,78,16406.036136926272,0.60962579727115,59.017551715247784,73.51713966470969
PERMEABLE_PAVEMENT,79,16101.29863461571,0.5833064840174141,59.77878915399495,74.66048153137518
PERMEABLE_PAVEMENT,80,15796.58926252724,0.5562566874826046,60.539956323155806,75.83555644935927
PERMEABLE_PAVEMENT,81,15491.871796437488,0.5363281397805352,61.30114371121576,76.70127595768962
PERMEABLE_PAVEMENT,82,15187.490738397733,0.5383056534977957,62.061490748480644,76.61537044020702
PERMEABLE_PAVEMENT,83,14882.819471588698,0.5391772109402956,62.82256273025859,76.57750896169473
PERMEABLE_PAVEMENT,84,14578.07040110914,0.5378087976028482,63.58382906641179,76.63695444359327
PERMEABLE_PAVEMENT,85,14273.298004191825,0.5344759738860015,64.34515367224823,76.7817362185944
PERMEABLE_PAVEMENT,86,13968.635888148843,0.5293180550767603,65.10620279531776,77.0058022670742
PERMEABLE_PAVEMENT,87,13664.12726242007,0.5253840606964043,65.86686849799179,77.17669960147367
PERMEABLE_PAVEMENT,88,13359.520543502636,0.5310854505967368,66.62777923846761,76.92902453076077
PERMEABLE_PAVEMENT,89,13054.405241485683,0.5338717963339621,67.38996042479646,76.80798240076058
PERMEABLE_PAVEMENT,90,12749.467611741538,0.5335519389375543,68.1516977839466,76.82187738157371
PERMEABLE_PAVEMENT,91,12444.529045162944,0.5294975629764326,68.91343748331894,76.99800423316984
