Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
65,32023.115141143324,2.107959195776836,20.00592652391585,8.427777787397261
66,31897.400755004535,2.114255344792293,20.319962363260746,8.154265682475048
67,31771.986786644935,2.1205401516533895,20.633247755880014,7.881246294053945
68,31646.375710672735,2.126825354829021,20.947025525358175,7.608209689264179
69,31520.33115880112,2.133117574973625,21.26188612212515,7.334868259104299
70,31395.220058487736,2.139386972957397,21.574414947226373,7.062518250404237
71,31269.96755509237,2.145658403016039,21.88729699869173,6.790079965986163
72,31144.602466890607,2.1519156102575696,22.200460288170188,6.518259537441007
73,31019.469315352428,2.1582018707364146,22.513044197459454,6.245177002158364
74,30894.38414823868,2.164491383306596,22.82550824115923,5.9719531922100995
75,30768.76786781753,2.170664180095755,23.139299011404812,5.703799652814001
76,30642.60294686727,2.1768208013394004,23.45446029137761,5.436348798105151
77,30517.886683650144,2.182963170246317,23.766002809320707,5.169517081636044
78,30392.888859398947,2.1891175740279882,24.07824866964472,4.902162556078649
79,30267.850644200476,2.1952762682848794,24.390595426973572,4.6346216472406665
80,30142.743610607162,2.2014281628146337,24.70311409336592,4.367376126532396
81,30017.610965663604,2.2075952825695198,25.015696737176572,4.09946920416997
82,29892.793077338996,2.2137674436032997,25.32749311569129,3.8313432827339122
83,29767.666565805906,2.2198442256101045,25.640060438179045,3.5673607382048167
84,29642.44929909025,2.225918883660361,25.95285446805333,3.3034704608417176
85,29517.194602309326,2.2319838511448853,26.26574199861855,3.040001153030747
86,29392.041605248865,2.238051538686855,26.578375482228147,2.776413682731005
87,29267.03029779693,2.244127920709815,26.890655023727316,2.512448513969723
88,29141.913657560053,2.250218223887671,27.20319768761482,2.2478785938962798
89,29016.281324673186,2.2562345760807467,27.51702855708611,1.9865211914202874
90,28890.822504858166,2.262240763324876,27.830425989105812,1.7256053662601967
91,28765.35744981697,2.26824089344165,28.14383899678511,1.464952669823505
92,28644.295862327705,2.2742474256201004,28.446252096886838,1.204021860311555
93,28514.40184519414,2.280267964854102,28.770728697769933,0.9424825678621462
94,28388.913633821387,2.2862585693207214,29.084199550205437,0.6822436768513018
95,28263.183391353603,2.2921986534846908,29.39827499882447,0.42419944709850554
96,28137.886305314656,2.29814616005127,29.711268418195502,0.16583277946241592
97,28012.608952366994,2.304102050282335,30.024212544100017,0.0
98,27887.07974069484,2.31014801950697,30.33778581570831,0.0
99,27761.679181870604,2.3159773051943344,30.65103771116927,0.0
100,27636.129907016213,2.3401369551702267,30.964661100814705,0.0
