Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
88,33855.845030022545,2.1574737097822396,15.427748269032138,6.276809168870057
89,33785.20917789925,2.1579935899258946,15.604197359630978,6.254224965089417
90,33714.75057732681,2.1585300949643824,15.780203674018923,6.230918556359577
91,33644.30932960371,2.159085506496991,15.95616664080941,6.206790827328879
92,33578.27122365244,2.159610786069389,16.12113051382439,6.183972066024712
93,33503.409495860215,2.160178050663798,16.308135885636688,6.159329426073867
94,33432.94838272635,2.1607266054491134,16.484148476429127,6.1354995621954345
95,33362.26343587575,2.1612415755460437,16.660720206165536,6.113128656608923
96,33292.00275925728,2.1617852766568904,16.8362321044654,6.089509642047608
97,33221.752133383496,2.1623458492996437,17.011718895900895,6.065157708333069
98,33151.26343326387,2.162988829840669,17.187800399269637,6.037225878770569
99,33080.891345471005,2.16346181278025,17.363590603837686,6.016678944592313
100,33010.37044658359,2.1640106166963053,17.539752540062047,5.992838258182043
