Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
30,38805.62917253745,2.2036906057422048,3.0631361867312523,4.269092949646458
31,38764.761944430014,2.2064304459033517,3.1652229460481074,4.150071076468742
32,38725.17956694381,2.2092567525310947,3.264100135198311,4.027292998470299
33,38682.440353560014,2.2119869539411883,3.3708631331347827,3.9086898439542495
34,38639.19796974392,2.214691496208221,3.4788830560254724,3.7912013527366395
35,38595.851284373144,2.217371012722875,3.587163525280601,3.674800009582635
36,38552.41889039522,2.220026062732104,3.69565809552459,3.559461520148044
37,38508.901438234265,2.2226561325782015,3.8043651419912616,3.4452081983266214
38,38465.324157459545,2.225260223346404,3.9132216409551,3.3320834381484477
39,38421.573646158824,2.227840965038176,4.022510871568075,3.2199729892622764
40,38377.846275109085,2.2303986742713993,4.131742297594288,3.108863097415615
41,38334.081524962945,2.2329327638461645,4.241067096990669,2.9987792712618866
42,38290.326619948784,2.235446493777721,4.350367303145353,2.889579891911409
43,38246.71652384251,2.237939471486045,4.459305775147482,2.781282013501296
44,38202.88376839292,2.240415220735109,4.5688004524966015,2.6737325595876937
45,38159.01501985994,2.2428376108917965,4.678385040941057,2.568501087290598
46,38113.95772453781,2.2452269015504345,4.7909386315816205,2.4647074960476356
47,38069.62136325452,2.247593082743227,4.901691321522184,2.3619178071315527
48,38025.27797780449,2.2499353225181467,5.012461557904024,2.2601681615151525
49,37980.90234523606,2.2522528644618562,5.123312347921827,2.1594914186818137
50,37936.49411618435,2.254544972554397,5.234244564292656,2.059919552202627
51,37892.049036565695,2.25681100534475,5.345268833761607,1.9614804274629472
52,37847.568738723654,2.2590505451776717,5.45638107871752,1.8641921878968515
53,37803.05777023507,2.261263528243476,5.5675699392663365,1.7680576054720287
54,37758.57181013876,2.2634559719445138,5.678696328592103,1.6728152771659288
55,37714.110265021205,2.265630233943287,5.789761729047926,1.578362783351539
56,37669.56838229452,2.26777005337297,5.9010278136838785,1.4854065151740814
57,37625.097938203755,2.269896613218388,6.012115443867005,1.3930262589038733
58,37581.598326657404,2.272149498633078,6.120777924293497,1.2951582715980292
59,37537.31223392844,2.274254082965931,6.231405042864424,1.2037326573929419
60,37493.031197913806,2.276330177608356,6.342019529710541,1.11354466878697
61,37448.81773488659,2.278380894075175,6.452465218533843,1.0244591379233725
62,37404.86303060743,2.280435174478147,6.562264525322991,0.9352187854892335
63,37359.667967532216,2.282353067182244,6.675162261238432,0.8519032748136146
64,37315.02047748061,2.2843236265189772,6.786692154066443,0.7662998637855578
65,37270.29067263416,2.2862462671246644,6.898427670105011,0.6827780986908172
66,37225.61116956627,2.2881442783606833,7.0100375317794565,0.6003262623293981
67,37181.22768977778,2.29006948792184,7.120907924234288,0.516692898793103
68,37136.643905602024,2.291926410664266,7.232278679124238,0.4360259948313461
69,37091.6237624693,2.293665261300901,7.34473946321067,0.36048828176199477
70,37047.534489575286,2.295549146352782,7.454874923794252,0.27865010342369434
71,37003.302622665906,2.297381885004448,7.565366585705913,0.19903378475670808
72,36958.954995743006,2.299165870083855,7.6761474173309585,0.12153537850542184
73,36914.83757388406,2.3009369297838362,7.786353194320639,0.044598465910827834
74,36870.76651366171,2.3026709385722817,7.896443159461675,0.0
75,36826.163031993696,2.3043217592543552,8.007863118891423,0.0
76,36781.01116030632,2.3059018694127156,8.120652962272468,0.0
77,36736.76327258281,2.3076380927572586,8.231184644343848,0.0
78,36692.19822498925,2.3092705407455107,8.342508595057296,0.0
79,36647.69285460769,2.3108732966802505,8.453683471476781,0.0
80,36603.219564427105,2.312456924298172,8.564778211221757,0.0
81,36558.74565260419,2.314015783331165,8.675874503835711,0.0
82,36514.608548882796,2.3155352779437197,8.786129446321766,0.0
83,36470.185157800646,2.316977064251415,8.897099537601761,0.0
84,36425.6878738215,2.318445258065955,9.008254214104184,0.0
85,36381.171162997685,2.3199335044083824,9.119457419065924,0.0
86,36336.77214901109,2.321384510533245,9.230366616108599,0.0
87,36292.52694373769,2.322808614953843,9.3408915973918,0.0
88,36248.18748621317,2.324196754979462,9.451652021775036,0.0
89,36203.343273234525,2.3254984980591287,9.563673330513422,0.0
90,36158.68407132538,2.3268564023546516,9.675232479682949,0.0
91,36114.02418588375,2.328206530595086,9.786793336323695,0.0
92,36073.7775326374,2.3294752350457713,9.887329893206577,0.0
93,36024.70490767355,2.3307294569117425,10.009913818902783,0.0
94,35980.04481953461,2.3319082905109862,10.121475181883499,0.0
95,35935.147167347954,2.333085374299536,10.233629982317293,0.0
96,35890.68724590548,2.3343200766752585,10.344691326815935,0.0
97,35846.25213442327,2.342928354539052,10.455690695776742,0.0
98,35801.56720494314,2.354958581773677,10.567314112685189,0.0
99,35757.015465330536,2.3662973921176294,10.67860481992431,0.0
100,35712.31844521554,2.3770161203889013,10.790258439363953,0.0
