Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
44,30344.250630116294,1.7432337194161798,24.199747470427656,24.271880668898792
45,30121.060504699115,1.728003772810381,24.757278716624864,24.933487429440625
46,29896.690256018337,1.7118479827017328,25.31775792296409,25.63531391868825
47,29673.043308262153,1.6950582995771153,25.876430316098155,26.36467746474117
48,29449.397699144487,1.6775226080864023,26.43509936529932,27.126448490032505
49,29225.725251228403,1.6592361572194814,26.99383545809707,27.92083338401924
50,29002.025188828997,1.6401981187303696,27.55264053216032,28.74786812667921
51,28778.292838199566,1.620407933609589,28.111526262556772,29.607577002040443
52,28554.526991527815,1.5998646218651835,28.670495666414062,30.500002582104003
53,28330.736702281352,1.57856964472302,29.229526128076287,31.425081389502772
54,28106.975707247228,1.556529283396843,29.788483412492507,32.382540560937514
55,27883.242075407994,1.5337446007956927,30.34737234336433,33.372333922391675
56,27659.42829263577,1.510198913599049,30.90646149209736,34.39518621689489
57,27435.69070782148,1.4859181508095558,31.465360297541835,35.44997105813161
58,27212.92718841131,1.4610581224340724,32.02182587751263,36.529919876482644
59,26989.37814484862,1.4353130878365186,32.58025370495679,37.648314404119375
60,26765.836001623044,1.4088190641334741,33.1386642952873,38.799245897813236
61,26542.360411953796,1.3950244228308977,33.69690863414442,39.39850131093196
62,26319.146650669336,1.4090071762342118,34.25449892298303,38.791074087313234
63,26094.693152516335,1.4228628019955472,34.81518608736657,38.18916943771015
64,25870.788004798975,1.4366391440508988,35.374503466679364,37.59070896537421
65,25646.800323697324,1.4503457413195824,35.9340270152414,36.99527828845165
66,25422.860261336602,1.4639794501001524,36.49343161169513,36.40301397302396
67,25199.218060519506,1.4775333443557659,37.05209214692615,35.814216894262785
68,24975.37474008282,1.4910194387004052,37.6112550810511,35.22836512323154
69,24751.09394143252,1.5044441854607946,38.171510840287226,34.645178363282305
70,24527.742572026676,1.5177757008998691,38.729444875639075,34.06604168138473
71,24304.24450583239,1.531023413307814,39.28774536108867,33.49054550154435
72,24080.631924192116,1.5442056236092114,39.84633190730905,32.91789481011198
73,23857.24661166911,1.5573199021720452,40.404350732919326,32.348195153154805
74,23633.905288999587,1.5703799321813803,40.96225967141973,31.780852117049506
75,23410.02887870113,1.583390559316946,41.52150526436229,31.215655199779835
76,23185.59856043236,1.5962369002549943,42.082134525154814,30.65759506780261
77,22962.614254795288,1.6089971798173994,42.63915163140841,30.103273543019547
78,22739.344418113375,1.621701008497052,43.196881997170976,29.5514043108567
79,22516.03023140406,1.6343396838738198,43.754723149761574,29.00236541466127
80,22292.643276395913,1.646895861422839,44.31274607831674,28.45691032095583
81,22069.225670623,1.6593833173070687,44.870845572799944,27.91444057704823
82,21846.11997953323,1.6718003636848766,45.4281659011723,27.375029504760462
83,21622.701744018243,1.6841785867022383,45.98626696875772,26.83730496482919
84,21399.18884277272,1.6964363584497375,46.54460451231902,26.30481296947076
85,21175.63461212776,1.7085767755360592,47.10304529714843,25.777418998368475
86,20952.176862530818,1.7356488817317732,47.66124507132006,24.60137492252311
87,20728.85828746911,1.7735913890276398,48.21909718606041,22.9531078610158
88,20505.430539040935,1.8040108261069063,48.777222017001556,21.631651801816165
89,20281.483901646523,1.8263931804808797,49.33664303795757,20.65933605088467
90,20057.70497235634,1.8398972543109429,49.89564512233129,20.072703229898682
91,19833.91735853187,1.8436262349733197,50.45466890076163,19.910711932094728
92,19614.52945230918,1.8362634527408261,51.00270216400886,20.230559836194416
93,19386.305382275365,1.815095818569014,51.57280825602486,21.150106715460225
94,19162.483411168512,1.7773508378599943,52.131917859302646,22.789792990138324
95,18938.414396631077,1.737104150558038,52.691644579630136,24.538156336221828
96,18714.776226357106,1.6957668546546478,53.250295046522666,26.333897000328164
97,18491.154274884226,1.6533020147456565,53.808904998682,28.1786194997766
98,18267.278224594695,1.6096601539598296,54.36814969231853,30.074473167939487
99,18043.525718199642,1.56490599046082,54.92708577202639,32.01864657180852
100,17819.619697044516,1.5189130425888409,55.48640533319576,34.01663422317453
