Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
0,197.34672289292334,0.016194435634054618,0.0,0.0
1,197.3441500016747,0.01623338225857844,0.0013037415625194448,0.0
2,197.2942975541746,0.016208728130247617,0.026565092128327805,0.0
3,197.21472237367476,0.016151408397627517,0.06688761653275144,0.2656914844048064
4,197.11217929676477,0.016073907383056918,0.11884848794060376,0.7442571863649605
5,196.99074368231845,0.015982461120760995,0.18038263082688077,1.308934241881643
6,196.8530982447883,0.015880615995024286,0.25013065375444343,1.93782386815885
7,196.70153208231986,0.015770934992436238,0.3269326194757949,2.615099724301706
8,196.5374575412672,0.01565488699574794,0.41007286049296043,3.33169151737579
9,196.36233118204953,0.01553379734851499,0.4988133050519039,4.079415303305778
10,196.17708067429268,0.015408466021460284,0.5926838821971647,4.853331294494456
11,195.98282193084935,0.015279747404275349,0.6911191339184386,5.648163668364015
12,195.78017477087243,0.015148098940622542,0.793804983982882,6.461087728378612
13,195.56973310502974,0.015013937423878977,0.9004404845667335,7.289529791907167
14,195.3523177570383,0.014877784809764275,1.0106097059271568,8.130266803009867
15,195.12833961000555,0.014739891491450245,1.1241044444003423,8.981752593746906
16,194.89793850919702,0.014600354454457707,1.2408538372613243,9.843388282360287
17,194.6622495462869,0.014459794803219319,1.3602827081618196,10.711338573525797
18,194.4209018158574,0.014318017999567202,1.4825790031757657,11.586804732741495
19,194.17453426573013,0.014175360091329732,1.6074189531459226,12.467711677948534
20,193.923545505279,0.014032017713879097,1.7346005737838843,13.35284519349511
21,193.66834819791413,0.013888183697593228,1.8639147593066618,14.241014559418586
22,193.408736134734,0.013743761981876,1.995466000378443,15.132812946103513
23,193.14542328047983,0.013599077950713944,2.1288925150903304,16.026231120292955
24,192.87817185346515,0.01345402504233062,2.264314792743094,16.921927096744895
25,192.60773098224382,0.013308926009963612,2.4013532331371934,17.81790788697314
26,192.3338400088662,0.01316366675206229,2.5401399174877826,18.714878063543306
27,192.05692057615,0.013018421375767765,2.680461189945116,19.61176252174014
28,191.77704364557556,0.01287321607519477,2.822281092739398,20.5083995139404
29,191.4946553746643,0.012728223154804277,2.965373547872019,21.40372506690745
30,191.20943826015815,0.01258331678544997,3.1098994413477854,22.298516170646753
31,190.92183802842143,0.012438666362299585,3.2556329136450457,23.19172681669238
32,190.63191523134392,0.012294291558099725,3.402543281766446,24.083235526611613
33,190.3397230279918,0.012150210558808518,3.5506036088237547,24.97293000283174
34,190.04573831800624,0.012006591130683574,3.6995722390984254,25.859774295342508
35,189.74958834805048,0.011863298903127649,3.849638055046356,26.744598137271293
36,189.45175527671705,0.011720500127190683,4.000556736120697,27.6263749349553
37,189.15183874866725,0.011578057823217587,4.152531151329275,28.505950532350987
38,188.85079143641747,0.01143628910419359,4.305078560192566,29.381366769307572
39,188.54821186051518,0.011295055592555432,4.4584024013320285,30.253478121809195
40,188.2441416610342,0.01115436971016146,4.6124815747905945,31.122207885371502
41,187.93861883062158,0.011014243284733393,4.767296828843937,31.987483024280326
42,187.63167803808818,0.010874687620562441,4.922830596029892,32.84923373498423
43,187.32385341770805,0.010735866241881947,5.078812218560891,33.706450261805166
44,187.01519644069006,0.010597789793496326,5.235215614823751,34.559066873496555
45,186.70523813155444,0.010460315632110924,5.392278425187113,35.407964386765336
46,186.39452687658158,0.010323606214561172,5.549722770052901,36.252139637073356
