Ratio,Total Runoff,Peak Runoff,Red_Total,Red_Peak
0,197.34672289292334,0.016194435634054618,0.0,0.0
1,194.4461871179784,0.015962364975716424,1.469766374848147,1.433027143287302
2,191.5647500081545,0.015731676515913617,2.92985502875871,2.8575192652461667
3,188.7024153224479,0.015502372837017895,4.380264056964189,4.27346041983342
4,185.85918681727597,0.015274456519598726,5.8209915560038406,5.680834672134583
5,183.03506824639214,0.015047930142329757,7.252035623766817,7.079626098941794
6,180.23006336079953,0.014822796281894262,8.673394359535925,8.46981878933769
7,177.44417590866453,0.014599057512889561,10.085065864031373,9.851396845285553
8,174.67740963522684,0.014376716407730502,11.48704823945642,11.224344382225393
9,171.92976828270895,0.014155775536551958,12.879339589543203,12.588645529675912
10,169.20125559022352,0.013936237467110278,14.26193801959965,13.944284431843169
11,166.4918752936777,0.013718104764683808,15.634841636558061,15.291245248234741
12,163.80163112567905,0.013501379991972323,16.998048549022638,16.62951215428081
13,161.13052681543394,0.013286065708995558,18.351556867321094,17.95906934196069
14,158.47856608864927,0.013072164472990587,19.695364703554365,19.27990102043652
15,155.84575266742996,0.012859678838308292,21.029470171648622,20.591991416692544
16,153.23209027017262,0.012648611356308756,22.353871387409107,21.895324776181102
17,150.63758261146057,0.01243896457525561,23.668566468573328,23.18988536347497
18,148.0622334019538,0.012230741040209355,24.973553534866856,24.475657462926158
19,145.5060463482774,0.01202394329291963,26.2688307080598,25.752625379331096
20,142.96902515290827,0.011818573871716408,27.554396112024314,27.020773438602507
21,140.45117351405833,0.011614635311400192,28.830247872793645,28.28008598844748
22,137.9524951255563,0.011412130143131036,30.096384118622144,29.530547399052708
23,135.47299367672537,0.0112110608943166,31.352802980047212,30.7721420637758
24,133.01267285225978,0.011011430088499048,32.599502589951804,32.00485439984361
25,130.57153633209748,0.010813240245240881,33.83648108362905,33.228668849057264
26,128.14958779129054,0.010616493880009672,35.06373659884784,34.44356987850394
27,125.74683089987185,0.010421193504061689,36.28126727592039,35.64954198127543
28,123.36326932272013,0.010227341624324413,37.48907125777065,36.84656967719361
29,120.99890671942003,0.010034940743277923,38.68714669000519,38.03463751354289
30,118.65374674412018,0.009843993358835134,39.87549172098516,39.21373006580975
31,116.32779304538758,0.009654501964220933,41.0541045019,40.38383193842906
32,114.02104926605836,0.009466469047850135,42.22298318684315,41.544927765537665
33,111.73351904308501,0.009279897093204276,43.38212593288942,42.697002211735246
34,109.46520600737973,0.009094788578707253,44.53153090017435,43.840039972852196
35,107.21611378365427,0.00891114597759976,45.6711962519754,44.97402577672497
36,104.98624599025584,0.00872897175781255,46.801120154795065,46.098944383978704
37,102.77560623899774,0.00854826838183849,47.92130077844674,47.214780588817284
38,100.58419813498753,0.008369038306603344,49.03173629614177,48.3215192198212
39,98.41202527644948,0.008191283983335447,50.13242488457941,49.41914514075236
40,96.25909125454294,0.00801500785743398,51.22336472403886,50.507643251367476
41,94.12539965317549,0.007840212368336107,52.304553998473956,51.58699848823849
42,92.01095404881191,0.007666899949382771,53.37599089560998,52.657195825581226
43,89.91575801027763,0.007495073027683232,54.43767360704326,53.71822027609194
44,87.8398150985568,0.00732473402397826,55.4896003283434,54.77005689179204
45,85.7831288665848,0.007155885352502027,56.531769259158594,55.81269076488095
46,83.74570285903582,0.006988529420842678,57.5641786033231,56.846107028597004
47,81.72754061210334,0.006822668629801464,58.586826568968576,57.87029085808737
48,79.72864565327582,0.0066583053732505405,59.59971136863768,58.88522747128611
49,77.74902150110458,0.006495442037989372,60.60283121940173,59.890902129800864
50,75.78867166496654,0.006334081003599637,61.59618434298093,60.88730013980879
51,73.84759964481862,0.00617422464229873,62.57976896586879,61.874406852961236
