LID_Type,Ratio,Total_Runoff,Peak_Runoff,Red_Total,Red_Peak
RAIN_GARDEN,0,197.34672289292334,0.016194435634054618,0.0,0.0
RAIN_GARDEN,1,194.4461871179784,0.015962364975716424,1.469766374848147,1.433027143287302
RAIN_GARDEN,2,191.5647500081545,0.015731676515913617,2.92985502875871,2.8575192652461667
RAIN_GARDEN,3,188.7024153224479,0.015502372837017895,4.380264056964189,4.27346041983342
RAIN_GARDEN,4,185.85918681727597,0.015274456519598726,5.8209915560038406,5.680834672134583
RAIN_GARDEN,5,183.03506824639214,0.015047930142329757,7.252035623766817,7.079626098941794
RAIN_GARDEN,6,180.23006336079953,0.014822796281894262,8.673394359535925,8.46981878933769
RAIN_GARDEN,7,177.44417590866453,0.014599057512889561,10.085065864031373,9.851396845285553
RAIN_GARDEN,8,174.67740963522684,0.014376716407730502,11.48704823945642,11.224344382225393
RAIN_GARDEN,9,171.92976828270895,0.014155775536551958,12.879339589543203,12.588645529675912
RAIN_GARDEN,10,169.20125559022352,0.013936237467110278,14.26193801959965,13.944284431843169
RAIN_GARDEN,11,166.4918752936777,0.013718104764683808,15.634841636558061,15.291245248234741
RAIN_GARDEN,12,163.80163112567905,0.013501379991972323,16.998048549022638,16.62951215428081
RAIN_GARDEN,13,161.13052681543394,0.013286065708995558,18.351556867321094,17.95906934196069
RAIN_GARDEN,14,158.47856608864927,0.013072164472990587,19.695364703554365,19.27990102043652
RAIN_GARDEN,15,155.84575266742996,0.012859678838308292,21.029470171648622,20.591991416692544
RAIN_GARDEN,16,153.23209027017262,0.012648611356308756,22.353871387409107,21.895324776181102
RAIN_GARDEN,17,150.63758261146057,0.01243896457525561,23.668566468573328,23.18988536347497
RAIN_GARDEN,18,148.0622334019538,0.012230741040209355,24.973553534866856,24.475657462926158
RAIN_GARDEN,19,145.5060463482774,0.01202394329291963,26.2688307080598,25.752625379331096
RAIN_GARDEN,20,142.96902515290827,0.011818573871716408,27.554396112024314,27.020773438602507
RAIN_GARDEN,21,140.45117351405833,0.011614635311400192,28.830247872793645,28.28008598844748
RAIN_GARDEN,22,137.9524951255563,0.011412130143131036,30.096384118622144,29.530547399052708
RAIN_GARDEN,23,135.47299367672537,0.0112110608943166,31.352802980047212,30.7721420637758
RAIN_GARDEN,24,133.01267285225978,0.011011430088499048,32.599502589951804,32.00485439984361
RAIN_GARDEN,25,130.57153633209748,0.010813240245240881,33.83648108362905,33.228668849057264
RAIN_GARDEN,26,128.14958779129054,0.010616493880009672,35.06373659884784,34.44356987850394
RAIN_GARDEN,27,125.74683089987185,0.010421193504061689,36.28126727592039,35.64954198127543
RAIN_GARDEN,28,123.36326932272013,0.010227341624324413,37.48907125777065,36.84656967719361
RAIN_GARDEN,29,120.99890671942003,0.010034940743277923,38.68714669000519,38.03463751354289
RAIN_GARDEN,30,118.65374674412018,0.009843993358835134,39.87549172098516,39.21373006580975
RAIN_GARDEN,31,116.32779304538758,0.009654501964220933,41.0541045019,40.38383193842906
RAIN_GARDEN,32,114.02104926605836,0.009466469047850135,42.22298318684315,41.544927765537665
RAIN_GARDEN,33,111.73351904308501,0.009279897093204276,43.38212593288942,42.697002211735246
RAIN_GARDEN,34,109.46520600737973,0.009094788578707253,44.53153090017435,43.840039972852196
RAIN_GARDEN,35,107.21611378365427,0.00891114597759976,45.6711962519754,44.97402577672497
RAIN_GARDEN,36,104.98624599025584,0.00872897175781255,46.801120154795065,46.098944383978704
RAIN_GARDEN,37,102.77560623899774,0.00854826838183849,47.92130077844674,47.214780588817284
RAIN_GARDEN,38,100.58419813498753,0.008369038306603344,49.03173629614177,48.3215192198212
RAIN_GARDEN,39,98.41202527644948,0.008191283983335447,50.13242488457941,49.41914514075236
RAIN_GARDEN,40,96.25909125454294,0.00801500785743398,51.22336472403886,50.507643251367476
RAIN_GARDEN,41,94.12539965317549,0.007840212368336107,52.304553998473956,51.58699848823849
RAIN_GARDEN,42,92.01095404881191,0.007666899949382771,53.37599089560998,52.657195825581226
RAIN_GARDEN,43,89.91575801027763,0.007495073027683232,54.43767360704326,53.71822027609194
RAIN_GARDEN,44,87.8398150985568,0.00732473402397826,55.4896003283434,54.77005689179204
RAIN_GARDEN,45,85.7831288665848,0.007155885352502027,56.531769259158594,55.81269076488095
RAIN_GARDEN,46,83.74570285903582,0.006988529420842678,57.5641786033231,56.846107028597004
RAIN_GARDEN,47,81.72754061210334,0.006822668629801464,58.586826568968576,57.87029085808737
RAIN_GARDEN,48,79.72864565327582,0.0066583053732505405,59.59971136863768,58.88522747128611
RAIN_GARDEN,49,77.74902150110458,0.006495442037989372,60.60283121940173,59.890902129800864
RAIN_GARDEN,50,75.78867166496654,0.006334081003599637,61.59618434298093,60.88730013980879
RAIN_GARDEN,51,73.84759964481862,0.00617422464229873,62.57976896586879,61.874406852961236
RAIN_GARDEN,52,71.92580893094652,0.006015875318791769,63.55358331945946,62.85220766729758
RAIN_GARDEN,53,70.02330300370487,0.0058590353901220435,64.51762564017939,63.82068802816866
RAIN_GARDEN,54,68.14008533324981,0.005703707205519993,65.47189416962279,64.77983342916933
RAIN_GARDEN,55,66.27615937926475,0.00554989310625055,66.4163871546907,65.7296294130812
RAIN_GARDEN,56,64.43152859067578,0.0053975954254588815,67.35110284773509,66.67006157282506
RAIN_GARDEN,57,62.60619640536012,0.005246816488014522,68.27603950670664,67.60111555242342
RAIN_GARDEN,58,60.80016624984476,0.005097558610353762,69.19119539530747,68.52277704797373
RAIN_GARDEN,59,59.01344153899526,0.00494982410032037,70.09656878314881,69.43503180863193
RAIN_GARDEN,60,57.24602567569599,0.0048036152570045225,70.99215794591298,70.33786563760705
RAIN_GARDEN,61,55.497922050518376,0.004658934370579892,71.8779611655216,71.23126439316718
RAIN_GARDEN,62,53.769134041380205,0.004515783722138945,72.75397673030814,72.1152139896565
RAIN_GARDEN,63,52.05966501319242,0.004374165583526259,73.62020293519693,72.98970039852452
RAIN_GARDEN,64,50.36951831749496,0.004234082217169899,74.47663808188773,73.85470964936734
RAIN_GARDEN,65,48.6986972920805,0.004095535875910804,75.32328047904626,74.71022783098122
RAIN_GARDEN,66,47.047205260604926,0.003958528802830013,76.16012844250176,75.5562410924294
RAIN_GARDEN,67,45.41504553218549,0.003823063231073833,76.98718029545044,76.39273564412167
RAIN_GARDEN,68,43.80222140098384,0.003689141383676698,77.8044343686669,77.2196977589083
RAIN_GARDEN,69,42.20873614577611,0.0035567654733818237,78.61188900072196,78.03711377318734
RAIN_GARDEN,70,40.63459302950653,0.0034259377024594205,79.4095425382087,78.8449700880273
RAIN_GARDEN,71,39.07979529882622,0.0032966602625225114,80.1973933359764,79.64325317030439
RAIN_GARDEN,72,37.54434618361461,0.003168935334340171,80.97543975737288,80.43194955385573
RAIN_GARDEN,73,36.02824889648433,0.0030427650876481793,81.74368017449542,81.21104584064867
RAIN_GARDEN,74,34.531506632267124,0.002918151680956893,82.50211296845134,81.98052870196705
RAIN_GARDEN,75,33.05412256748173,0.0027950972613563514,83.25073652962746,82.74038487961472
RAIN_GARDEN,76,31.596099859781024,0.0026736039643183857,83.98954925797047,83.49060118713756
RAIN_GARDEN,77,30.157441647378747,0.0025536739134957064,84.71854956327721,84.23116451106397
RAIN_GARDEN,78,28.738151048454377,0.0024353092205177847,85.4377358654964,84.96206181216546
RAIN_GARDEN,79,27.33823116053469,0.002318511984783454,86.1471065950419,85.68328012673717
RAIN_GARDEN,80,25.957685059852075,0.0022032842932500356,86.84666019311797,86.39480656790015
RAIN_GARDEN,81,24.596515800676524,0.0020896282202188736,87.5363951120576,87.09662832692557
RAIN_GARDEN,82,23.25472641462215,0.001977545827117121,88.21630981567414,87.78873267458225
RAIN_GARDEN,83,21.932319909925376,0.0018670391622756116,88.88640277962688,88.47110696250822
RAIN_GARDEN,84,20.629299270693757,0.0017581102607026223,89.54667249180174,89.1437386246078
RAIN_GARDEN,85,19.345667456124517,0.001650761143853376,90.19711745270727,89.8066151784749
RAIN_GARDEN,86,18.081427399690707,0.0015449938193950687,90.83773617588707,90.45972422684392
RAIN_GARDEN,87,16.836582008293096,0.0014408102809671886,91.46852718834946,91.1030534590698
RAIN_GARDEN,88,15.611134161376915,0.001338212507936974,92.08948903101512,91.7365906526381
RAIN_GARDEN,89,14.40508671001053,0.001237202465149699,92.7006202591839,92.3603236747069
RAIN_GARDEN,90,13.218442475925086,0.001137782102673586,93.30191944302153,92.974240483682
RAIN_GARDEN,91,12.051204250512233,0.0010399533555390977,93.89338516806738,93.57832913082676
RAIN_GARDEN,92,10.903374793778235,0.0009437181434722679,94.47501603576453,94.17257776190878
RAIN_GARDEN,93,9.774956833252011,0.0008490783706218498,95.04681066401304,94.7569746188848
RAIN_GARDEN,94,8.665953062844526,0.0007560359252799039,95.60876768774797,95.33150804162594
RAIN_GARDEN,95,7.576366141657202,0.0006645926795955763,96.1608857595431,95.89616646968523
RAIN_GARDEN,96,6.5061986927364455,0.0005747504892816401,96.7031635502422,96.45093844410965
RAIN_GARDEN,97,5.455453301771171,0.0004865111933134621,97.23559974961876,96.99581260929898
RAIN_GARDEN,98,4.42413251573103,0.0003998766136200373,97.75819306706629,97.53077771491367
RAIN_GARDEN,99,3.4122388414412645,0.0003234918057988271,98.27094223232038,98.00245088431134
RAIN_GARDEN,100,2.419774744091481,0.0002795557301684649,98.77384599621428,98.27375441487693
GREEN_ROOF,0,197.34672289292334,0.016194435634054618,0.0,0.0
GREEN_ROOF,1,194.4461871179784,0.015962364975716424,1.469766374848147,1.433027143287302
GREEN_ROOF,2,191.5647500081545,0.015731676515913617,2.92985502875871,2.8575192652461667
GREEN_ROOF,3,188.7024153224479,0.015502372837017895,4.380264056964189,4.27346041983342
GREEN_ROOF,4,185.85918681727597,0.015274456519598726,5.8209915560038406,5.680834672134583
GREEN_ROOF,5,183.03506824639214,0.015047930142329757,7.252035623766817,7.079626098941794
GREEN_ROOF,6,180.23006336079953,0.014822796281894262,8.673394359535925,8.46981878933769
GREEN_ROOF,7,177.44417590866453,0.014599057512889561,10.085065864031373,9.851396845285553
GREEN_ROOF,8,174.67740963522684,0.014376716407730502,11.48704823945642,11.224344382225393
GREEN_ROOF,9,171.92976828270895,0.014155775536551958,12.879339589543203,12.588645529675912
GREEN_ROOF,10,169.20125559022352,0.013936237467110278,14.26193801959965,13.944284431843169
GREEN_ROOF,11,166.4918752936777,0.013718104764683808,15.634841636558061,15.291245248234741
GREEN_ROOF,12,163.80163112567905,0.013501379991972323,16.998048549022638,16.62951215428081
GREEN_ROOF,13,161.13052681543394,0.013286065708995558,18.351556867321094,17.95906934196069
GREEN_ROOF,14,158.47856608864927,0.013072164472990587,19.695364703554365,19.27990102043652
